DUID,d0,d1,ma1,ch1,ab1,ma0,ch0,ab0,d_ma,d_ch,d_ab,reg,material,grp
PPCCGT,2023-10-07,2023-10-09,312.4375,311.378472222222,8.08333333333333,143.815972222222,143.815972222222,10.0833333333333,168.621527777778,167.5625,-2,478,TRUE,quiet
PPCCGT,2023-10-15,2023-10-17,158.190972222222,158.190972222222,8.58333333333333,40.9791666666667,40.9791666666667,20,117.211805555556,117.211805555556,-11.4166666666667,478,TRUE,quiet
PPCCGT,2023-10-16,2023-10-18,262.03125,261.770833333333,8.58333333333333,117.989583333333,117.989583333333,12.75,144.041666666667,143.78125,-4.16666666666667,478,TRUE,quiet
PPCCGT,2023-11-07,2023-11-09,267.239583333333,266.204861111111,7.08333333333333,289.125,288.100694444444,8.58333333333333,-21.8854166666667,-21.8958333333334,-1.5,478,FALSE,quiet
PPCCGT,2023-11-08,2023-11-10,241.604166666667,241.135416666667,10.5833333333333,298.96875,297.934027777778,8.58333333333333,-57.3645833333334,-56.7986111111111,2,478,TRUE,quiet
PPCCGT,2023-11-09,2023-11-11,216.114583333333,216.114583333333,13.0833333333333,267.239583333333,266.204861111111,7.08333333333333,-51.125,-50.0902777777777,6,478,TRUE,quiet
PPCCGT,2023-11-10,2023-11-12,164.378472222222,164.378472222222,10.0833333333333,241.604166666667,241.135416666667,10.5833333333333,-77.2256944444444,-76.7569444444444,-0.5,478,TRUE,quiet
PPCCGT,2023-11-11,2023-11-13,254.145833333333,254.145833333333,9.08333333333333,216.114583333333,216.114583333333,13.0833333333333,38.03125,38.03125,-4,478,TRUE,quiet
PPCCGT,2023-11-12,2023-11-14,415.694444444445,415.121527777778,0,164.378472222222,164.378472222222,10.0833333333333,251.315972222222,250.743055555556,-10.0833333333333,478,TRUE,quiet
PPCCGT,2023-11-13,2023-11-15,291.28125,291.28125,9.08333333333333,254.145833333333,254.145833333333,9.08333333333333,37.1354166666667,37.1354166666667,0,478,TRUE,quiet
PPCCGT,2023-11-14,2023-11-16,298.135416666667,297.083333333333,8.58333333333333,415.694444444445,415.121527777778,0,-117.559027777778,-118.038194444444,8.58333333333333,478,TRUE,quiet
PPCCGT,2023-11-15,2023-11-17,251.53125,251.53125,9.58333333333333,291.28125,291.28125,9.08333333333333,-39.75,-39.75,0.5,478,TRUE,quiet
PPCCGT,2023-11-16,2023-11-18,256.510416666667,256.510416666667,9.08333333333333,298.135416666667,297.083333333333,8.58333333333333,-41.625,-40.5729166666666,0.5,478,TRUE,quiet
PPCCGT,2023-11-17,2023-11-19,269.885416666667,269.677083333333,10.0833333333333,251.53125,251.53125,9.58333333333333,18.3541666666667,18.1458333333333,0.5,478,FALSE,quiet
PPCCGT,2023-11-18,2023-11-20,329.53125,329.322916666667,7.08333333333333,256.510416666667,256.510416666667,9.08333333333333,73.0208333333333,72.8125,-2,478,TRUE,quiet
PPCCGT,2023-11-19,2023-11-21,188.045138888889,188.045138888889,9.58333333333333,269.885416666667,269.677083333333,10.0833333333333,-81.8402777777778,-81.6319444444444,-0.5,478,TRUE,quiet
PPCCGT,2023-11-20,2023-11-22,45.8541666666667,45.8541666666667,19.5,329.53125,329.322916666667,7.08333333333333,-283.677083333333,-283.46875,12.4166666666667,478,TRUE,quiet
PPCCGT,2023-11-21,2023-11-23,149.892361111111,149.701388888889,12.75,188.045138888889,188.045138888889,9.58333333333333,-38.1527777777778,-38.34375,3.16666666666667,478,TRUE,quiet
PPCCGT,2023-11-22,2023-11-24,288.333333333333,288.107638888889,7.08333333333333,45.8541666666667,45.8541666666667,19.5,242.479166666667,242.253472222222,-12.4166666666667,478,TRUE,quiet
PPCCGT,2023-11-23,2023-11-25,263.125,263.125,9.08333333333333,149.892361111111,149.701388888889,12.75,113.232638888889,113.423611111111,-3.66666666666667,478,TRUE,quiet
PPCCGT,2023-12-01,2023-12-03,215.291666666667,215.100694444444,11.5833333333333,151.576388888889,151.576388888889,9.08333333333333,63.7152777777778,63.5243055555556,2.5,478,TRUE,quiet
PPCCGT,2023-12-02,2023-12-04,249.979166666667,249.736111111111,9.58333333333333,228.53125,228.305555555556,9.58333333333333,21.4479166666667,21.4305555555556,0,478,FALSE,quiet
PPCCGT,2023-12-03,2023-12-05,308.027777777778,308.027777777778,0,215.291666666667,215.100694444444,11.5833333333333,92.7361111111111,92.9270833333333,-11.5833333333333,478,TRUE,quiet
PPCCGT,2023-12-04,2023-12-06,290.791666666667,290.791666666667,8.58333333333333,249.979166666667,249.736111111111,9.58333333333333,40.8125,41.0555555555556,-1,478,TRUE,quiet
PPCCGT,2023-12-05,2023-12-07,296.625,296.625,6.58333333333333,308.027777777778,308.027777777778,0,-11.4027777777778,-11.4027777777778,6.58333333333333,478,FALSE,quiet
PPCCGT,2023-12-06,2023-12-08,361.236111111111,361.201388888889,0,290.791666666667,290.791666666667,8.58333333333333,70.4444444444444,70.4097222222222,-8.58333333333333,478,TRUE,quiet
PPCCGT,2023-12-13,2023-12-15,284.520833333333,284.520833333333,8.58333333333333,270.052083333333,269.826388888889,8.08333333333333,14.46875,14.6944444444444,0.5,478,FALSE,quiet
PPCCGT,2023-12-14,2023-12-16,274.979166666667,274.753472222222,9.08333333333333,242.947916666667,242.947916666667,9.58333333333333,32.03125,31.8055555555556,-0.5,478,TRUE,quiet
PPCCGT,2023-12-15,2023-12-17,232.260416666667,231.819444444444,10.0833333333333,284.520833333333,284.520833333333,8.58333333333333,-52.2604166666667,-52.7013888888889,1.5,478,TRUE,quiet
PPCCGT,2024-01-07,2024-01-09,278.84375,271.204861111111,7.58333333333333,147.503472222222,126.274305555556,8.83333333333333,131.340277777778,144.930555555556,-1.25,478,TRUE,quiet
PPCCGT,2024-01-08,2024-01-10,284.40625,256.809027777778,8.58333333333333,90.4618055555556,83.6805555555556,15.0833333333333,193.944444444444,173.128472222222,-6.5,478,TRUE,quiet
PPCCGT,2024-01-09,2024-01-11,249.46875,223.822916666667,9.08333333333333,278.84375,271.204861111111,7.58333333333333,-29.375,-47.3819444444444,1.5,478,TRUE,quiet
PPCCGT,2024-02-07,2024-02-09,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-02-13,2024-02-15,136.211805555556,114.934027777778,10.5833333333333,65.4583333333333,50,20.5,70.7534722222222,64.9340277777778,-9.91666666666667,478,TRUE,quiet
PPCCGT,2024-02-14,2024-02-16,198.784722222222,174.159722222222,8.58333333333333,107.6875,107.6875,13.25,91.0972222222222,66.4722222222222,-4.66666666666667,478,TRUE,quiet
PPCCGT,2024-02-15,2024-02-17,196.805555555556,166.628472222222,8.58333333333333,136.211805555556,114.934027777778,10.5833333333333,60.59375,51.6944444444445,-2,478,TRUE,quiet
PPCCGT,2024-02-16,2024-02-18,184.388888888889,171.826388888889,9.58333333333333,198.784722222222,174.159722222222,8.58333333333333,-14.3958333333333,-2.33333333333334,1,478,FALSE,quiet
PPCCGT,2024-02-17,2024-02-19,311.798611111111,288.256944444444,0,196.805555555556,166.628472222222,8.58333333333333,114.993055555556,121.628472222222,-8.58333333333333,478,TRUE,quiet
PPCCGT,2024-02-18,2024-02-20,453.395833333333,394.208333333333,0,184.388888888889,171.826388888889,9.58333333333333,269.006944444444,222.381944444444,-9.58333333333333,478,TRUE,quiet
PPCCGT,2024-02-19,2024-02-21,375.861111111111,343.847222222222,0,311.798611111111,288.256944444444,0,64.0625,55.5902777777778,0,478,TRUE,quiet
PPCCGT,2024-02-20,2024-02-22,141.541666666667,136.416666666667,12.1666666666667,453.395833333333,394.208333333333,0,-311.854166666667,-257.791666666667,12.1666666666667,478,TRUE,quiet
PPCCGT,2024-02-21,2024-02-23,38.3333333333333,38.3333333333333,20,375.861111111111,343.847222222222,0,-337.527777777778,-305.513888888889,20,478,TRUE,quiet
PPCCGT,2024-02-22,2024-02-24,206.583333333333,183.256944444444,13.25,141.541666666667,136.416666666667,12.1666666666667,65.0416666666667,46.8402777777778,1.08333333333333,478,TRUE,quiet
PPCCGT,2024-02-23,2024-02-25,247.434027777778,241.239583333333,8.16666666666667,38.3333333333333,38.3333333333333,20,209.100694444444,202.90625,-11.8333333333333,478,TRUE,quiet
PPCCGT,2024-02-24,2024-02-26,112.395833333333,112.395833333333,12.6666666666667,206.583333333333,183.256944444444,13.25,-94.1875,-70.8611111111111,-0.583333333333334,478,TRUE,quiet
PPCCGT,2024-02-25,2024-02-27,145.965277777778,145.861111111111,15.1666666666667,247.434027777778,241.239583333333,8.16666666666667,-101.46875,-95.3784722222222,7,478,TRUE,quiet
PPCCGT,2024-02-26,2024-02-28,117.385416666667,109.239583333333,11.8333333333333,112.395833333333,112.395833333333,12.6666666666667,4.98958333333334,-3.15625,-0.833333333333332,478,FALSE,quiet
PPCCGT,2024-02-27,2024-02-29,337.225694444444,306.027777777778,6.16666666666667,145.965277777778,145.861111111111,15.1666666666667,191.260416666667,160.166666666667,-9,478,TRUE,quiet
PPCCGT,2024-02-28,2024-03-01,238.173611111111,228.829861111111,7.16666666666667,117.385416666667,109.239583333333,11.8333333333333,120.788194444444,119.590277777778,-4.66666666666667,478,TRUE,quiet
PPCCGT,2024-02-29,2024-03-02,235.600694444444,223.121527777778,8.16666666666667,337.225694444444,306.027777777778,6.16666666666667,-101.625,-82.90625,2,478,TRUE,quiet
PPCCGT,2024-03-01,2024-03-03,30.6666666666667,30.6666666666667,21,238.173611111111,228.829861111111,7.16666666666667,-207.506944444444,-198.163194444444,13.8333333333333,478,TRUE,quiet
PPCCGT,2024-03-02,2024-03-04,173.263888888889,171.243055555556,12.75,235.600694444444,223.121527777778,8.16666666666667,-62.3368055555556,-51.8784722222222,4.58333333333333,478,TRUE,quiet
PPCCGT,2024-03-03,2024-03-05,259.798611111111,242.350694444444,8.16666666666667,30.6666666666667,30.6666666666667,21,229.131944444444,211.684027777778,-12.8333333333333,478,TRUE,quiet
PPCCGT,2024-03-04,2024-03-06,291.777777777778,256.496527777778,3,173.263888888889,171.243055555556,12.75,118.513888888889,85.2534722222222,-9.75,478,TRUE,quiet
PPCCGT,2024-03-05,2024-03-07,144.423611111111,137.819444444444,15.1666666666667,259.798611111111,242.350694444444,8.16666666666667,-115.375,-104.53125,7,478,TRUE,quiet
PPCCGT,2024-03-06,2024-03-08,209.965277777778,202.809027777778,10.6666666666667,291.777777777778,256.496527777778,3,-81.8125,-53.6875,7.66666666666667,478,TRUE,quiet
PPCCGT,2024-03-07,2024-03-09,166.006944444444,164.850694444444,12.6666666666667,144.423611111111,137.819444444444,15.1666666666667,21.5833333333333,27.03125,-2.5,478,TRUE,quiet
PPCCGT,2024-03-08,2024-03-10,230.402777777778,222.649305555556,8.16666666666667,209.965277777778,202.809027777778,10.6666666666667,20.4375,19.8402777777778,-2.5,478,FALSE,quiet
PPCCGT,2024-03-09,2024-03-11,232.329861111111,221.038194444444,9.66666666666667,166.006944444444,164.850694444444,12.6666666666667,66.3229166666667,56.1875,-3,478,TRUE,quiet
PPCCGT,2024-03-10,2024-03-12,339.944444444444,306.034722222222,0,230.402777777778,222.649305555556,8.16666666666667,109.541666666667,83.3854166666667,-8.16666666666667,478,TRUE,quiet
PPCCGT,2024-03-11,2024-03-13,407.236111111111,369.166666666667,0,232.329861111111,221.038194444444,9.66666666666667,174.90625,148.128472222222,-9.66666666666667,478,TRUE,quiet
PPCCGT,2024-04-10,2024-04-12,345.975694444444,323.482638888889,6.16666666666667,333.361111111111,318.638888888889,6.16666666666667,12.6145833333334,4.84375,0,478,FALSE,quiet
PPCCGT,2024-04-11,2024-04-13,303.454861111111,296.163194444444,7.16666666666667,348.288194444445,329.725694444445,6.16666666666667,-44.8333333333334,-33.5625,1,478,TRUE,quiet
PPCCGT,2024-04-12,2024-04-14,334.027777777778,311.701388888889,7.16666666666667,345.975694444444,323.482638888889,6.16666666666667,-11.9479166666667,-11.78125,1,478,FALSE,quiet
PPCCGT,2024-04-13,2024-04-15,343.798611111111,324.302083333333,6.16666666666667,303.454861111111,296.163194444444,7.16666666666667,40.34375,28.1388888888889,-1,478,TRUE,quiet
PPCCGT,2024-04-14,2024-04-16,402.340277777778,384.690972222222,0,334.027777777778,311.701388888889,7.16666666666667,68.3125,72.9895833333333,-7.16666666666667,478,TRUE,quiet
PPCCGT,2024-04-15,2024-04-17,353.996527777778,348.461805555556,6.16666666666667,343.798611111111,324.302083333333,6.16666666666667,10.1979166666667,24.1597222222222,0,478,TRUE,quiet
PPCCGT,2024-04-16,2024-04-18,352.090277777778,344.659722222222,5.66666666666667,402.340277777778,384.690972222222,0,-50.25,-40.03125,5.66666666666667,478,TRUE,quiet
PPCCGT,2024-04-17,2024-04-19,272.277777777778,269.430555555556,7.66666666666667,353.996527777778,348.461805555556,6.16666666666667,-81.71875,-79.03125,1.5,478,TRUE,quiet
PPCCGT,2024-04-18,2024-04-20,284.809027777778,279.524305555556,7.66666666666667,352.090277777778,344.659722222222,5.66666666666667,-67.28125,-65.1354166666667,2,478,TRUE,quiet
PPCCGT,2024-04-19,2024-04-21,325.642361111111,306.184027777778,7.66666666666667,272.277777777778,269.430555555556,7.66666666666667,53.3645833333333,36.7534722222222,0,478,TRUE,quiet
PPCCGT,2024-04-26,2024-04-28,151.708333333333,151.708333333333,9.16666666666667,418.236111111111,400.621527777778,0,-266.527777777778,-248.913194444444,9.16666666666667,478,TRUE,quiet
PPCCGT,2024-04-27,2024-04-29,487.895833333333,396.041666666667,0,334.944444444444,298.590277777778,7.16666666666667,152.951388888889,97.4513888888889,-7.16666666666667,478,TRUE,quiet
PPCCGT,2024-04-28,2024-04-30,327.027777777778,242.590277777778,7.66666666666667,151.708333333333,151.708333333333,9.16666666666667,175.319444444444,90.8819444444444,-1.5,478,TRUE,quiet
PPCCGT,2024-04-29,2024-05-01,269.569444444445,233.736111111111,7.16666666666667,487.895833333333,396.041666666667,0,-218.326388888889,-162.305555555556,7.16666666666667,478,TRUE,quiet
PPCCGT,2024-04-30,2024-05-02,313.913194444445,271.017361111111,7.16666666666667,327.027777777778,242.590277777778,7.66666666666667,-13.1145833333333,28.4270833333333,-0.5,478,TRUE,quiet
PPCCGT,2024-05-01,2024-05-03,428.861111111111,361.180555555556,0,269.569444444445,233.736111111111,7.16666666666667,159.291666666667,127.444444444444,-7.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-02,2024-05-04,307.267361111111,306.111111111111,6.16666666666667,313.913194444445,271.017361111111,7.16666666666667,-6.64583333333337,35.09375,-1,478,TRUE,quiet
PPCCGT,2024-05-03,2024-05-05,256.319444444444,255.572916666667,10.1666666666667,428.861111111111,361.180555555556,0,-172.541666666667,-105.607638888889,10.1666666666667,478,TRUE,quiet
PPCCGT,2024-05-04,2024-05-06,287.256944444444,286.510416666667,7.16666666666667,307.267361111111,306.111111111111,6.16666666666667,-20.0104166666666,-19.6006944444444,1,478,FALSE,quiet
PPCCGT,2024-05-05,2024-05-07,414.006944444444,411.822916666667,0,256.319444444444,255.572916666667,10.1666666666667,157.6875,156.25,-10.1666666666667,478,TRUE,quiet
PPCCGT,2024-05-06,2024-05-08,362.371527777778,361.625,5.66666666666667,287.256944444444,286.510416666667,7.16666666666667,75.1145833333333,75.1145833333333,-1.5,478,TRUE,quiet
PPCCGT,2024-05-07,2024-05-09,415.256944444444,415.256944444444,0,414.006944444444,411.822916666667,0,1.25,3.43402777777777,0,478,FALSE,quiet
PPCCGT,2024-05-08,2024-05-10,419.444444444444,418.784722222222,0,362.371527777778,361.625,5.66666666666667,57.0729166666667,57.1597222222222,-5.66666666666667,478,TRUE,quiet
PPCCGT,2024-05-09,2024-05-11,400.090277777778,398.847222222222,0,415.256944444444,415.256944444444,0,-15.1666666666667,-16.4097222222222,0,478,FALSE,quiet
PPCCGT,2024-05-10,2024-05-12,345.923611111111,345.034722222222,6.16666666666667,419.444444444444,418.784722222222,0,-73.5208333333334,-73.75,6.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-11,2024-05-13,431.069444444444,426.548611111111,0,400.090277777778,398.847222222222,0,30.9791666666667,27.7013888888889,0,478,TRUE,quiet
PPCCGT,2024-05-12,2024-05-14,418.736111111111,418.027777777778,0,345.923611111111,345.034722222222,6.16666666666667,72.8125,72.9930555555556,-6.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-13,2024-05-15,422.152777777778,420.572916666667,0,431.069444444444,426.548611111111,0,-8.91666666666669,-5.9756944444444,0,478,FALSE,quiet
PPCCGT,2024-05-14,2024-05-16,417.694444444444,416.673611111111,0,418.736111111111,418.027777777778,0,-1.04166666666663,-1.35416666666669,0,478,FALSE,quiet
PPCCGT,2024-05-15,2024-05-17,254.819444444444,254.819444444444,9.16666666666667,422.152777777778,420.572916666667,0,-167.333333333333,-165.753472222222,9.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-16,2024-05-18,246.972222222222,233.138888888889,11.75,417.694444444444,416.673611111111,0,-170.722222222222,-183.534722222222,11.75,478,TRUE,quiet
PPCCGT,2024-05-17,2024-05-19,414.194444444444,407.638888888889,0,254.819444444444,254.819444444444,9.16666666666667,159.375,152.819444444444,-9.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-18,2024-05-20,366.881944444445,358.322916666667,5.66666666666667,246.972222222222,233.138888888889,11.75,119.909722222222,125.184027777778,-6.08333333333333,478,TRUE,quiet
PPCCGT,2024-05-19,2024-05-21,495.333333333333,489.916666666667,0,414.194444444444,407.638888888889,0,81.1388888888889,82.2777777777778,0,478,TRUE,quiet
PPCCGT,2024-05-20,2024-05-22,495.8125,494,0,366.881944444445,358.322916666667,5.66666666666667,128.930555555556,135.677083333333,-5.66666666666667,478,TRUE,quiet
PPCCGT,2024-05-21,2024-05-23,434.881944444444,428.90625,0,495.333333333333,489.916666666667,0,-60.4513888888889,-61.0104166666667,0,478,TRUE,quiet
PPCCGT,2024-05-22,2024-05-24,491.833333333333,485.583333333333,0,495.8125,494,0,-3.97916666666669,-8.41666666666669,0,478,FALSE,quiet
PPCCGT,2024-05-23,2024-05-25,357.486111111111,352.631944444445,6.16666666666667,434.881944444444,428.90625,0,-77.3958333333334,-76.2743055555556,6.16666666666667,478,TRUE,quiet
PPCCGT,2024-05-24,2024-05-26,345.006944444445,344.347222222222,6.66666666666667,491.833333333333,485.583333333333,0,-146.826388888889,-141.236111111111,6.66666666666667,478,TRUE,quiet
PPCCGT,2024-05-25,2024-05-27,408.861111111111,406.131944444445,0,357.486111111111,352.631944444445,6.16666666666667,51.375,53.5,-6.16666666666667,478,TRUE,quiet
PPCCGT,2024-06-02,2024-06-04,496.770833333333,486.520833333333,0,281.600694444444,279.611111111111,6.66666666666667,215.170138888889,206.909722222222,-6.66666666666667,478,TRUE,quiet
PPCCGT,2024-06-03,2024-06-05,451.381944444445,438.569444444445,0,495.916666666667,492.666666666667,0,-44.5347222222222,-54.0972222222222,0,478,TRUE,quiet
PPCCGT,2024-06-04,2024-06-06,435.340277777778,422.090277777778,0,496.770833333333,486.520833333333,0,-61.4305555555556,-64.4305555555556,0,478,TRUE,quiet
PPCCGT,2024-06-05,2024-06-07,441.694444444445,439.496527777778,0,451.381944444445,438.569444444445,0,-9.6875,0.927083333333314,0,478,FALSE,quiet
PPCCGT,2024-06-06,2024-06-08,436.381944444444,422.371527777778,0,435.340277777778,422.090277777778,0,1.04166666666669,0.28125,0,478,FALSE,quiet
PPCCGT,2024-06-07,2024-06-09,434.277777777778,422.142361111111,0,441.694444444445,439.496527777778,0,-7.41666666666669,-17.3541666666667,0,478,FALSE,quiet
PPCCGT,2024-06-08,2024-06-10,218.166666666667,215.75,8,436.381944444444,422.371527777778,0,-218.215277777778,-206.621527777778,8,478,TRUE,quiet
PPCCGT,2024-06-09,2024-06-11,207.784722222222,204.618055555556,10.25,434.277777777778,422.142361111111,0,-226.493055555556,-217.524305555556,10.25,478,TRUE,quiet
PPCCGT,2024-06-10,2024-06-12,483.652777777778,468.934027777778,0,218.166666666667,215.75,8,265.486111111111,253.184027777778,-8,478,TRUE,quiet
PPCCGT,2024-06-11,2024-06-13,491.770833333333,483.229166666667,0,207.784722222222,204.618055555556,10.25,283.986111111111,278.611111111111,-10.25,478,TRUE,quiet
PPCCGT,2024-06-12,2024-06-14,381.798611111111,364.163194444444,0,483.652777777778,468.934027777778,0,-101.854166666667,-104.770833333333,0,478,TRUE,quiet
PPCCGT,2024-06-13,2024-06-15,358.694444444444,352.371527777778,0,491.770833333333,483.229166666667,0,-133.076388888889,-130.857638888889,0,478,TRUE,quiet
PPCCGT,2024-06-14,2024-06-16,419.347222222222,412.048611111111,0,381.798611111111,364.163194444444,0,37.5486111111111,47.8854166666666,0,478,TRUE,quiet
PPCCGT,2024-06-15,2024-06-17,496.666666666667,494.291666666667,0,358.694444444444,352.371527777778,0,137.972222222222,141.920138888889,0,478,TRUE,quiet
PPCCGT,2024-06-16,2024-06-18,440.069444444444,436.888888888889,0,419.347222222222,412.048611111111,0,20.7222222222222,24.8402777777778,0,478,TRUE,quiet
PPCCGT,2024-06-17,2024-06-19,366.777777777778,362.038194444444,3,496.666666666667,494.291666666667,0,-129.888888888889,-132.253472222222,3,478,TRUE,quiet
PPCCGT,2024-06-18,2024-06-20,271.225694444444,266.986111111111,10.6666666666667,440.069444444444,436.888888888889,0,-168.84375,-169.902777777778,10.6666666666667,478,TRUE,quiet
PPCCGT,2024-06-19,2024-06-21,440.881944444445,412.361111111111,0,366.777777777778,362.038194444444,3,74.1041666666667,50.3229166666666,-3,478,TRUE,quiet
PPCCGT,2024-06-20,2024-06-22,435.798611111111,432.673611111111,0,271.225694444444,266.986111111111,10.6666666666667,164.572916666667,165.6875,-10.6666666666667,478,TRUE,quiet
PPCCGT,2024-06-21,2024-06-23,281.746527777778,280.559027777778,9.66666666666667,440.881944444445,412.361111111111,0,-159.135416666667,-131.802083333333,9.66666666666667,478,TRUE,quiet
PPCCGT,2024-06-22,2024-06-24,261.142361111111,258.017361111111,5.66666666666667,435.798611111111,432.673611111111,0,-174.65625,-174.65625,5.66666666666667,478,TRUE,quiet
PPCCGT,2024-06-23,2024-06-25,214.059027777778,213.111111111111,10.1666666666667,281.746527777778,280.559027777778,9.66666666666667,-67.6875,-67.4479166666667,0.5,478,TRUE,quiet
PPCCGT,2024-06-24,2024-06-26,312.621527777778,312.621527777778,2.16666666666667,261.142361111111,258.017361111111,5.66666666666667,51.4791666666667,54.6041666666667,-3.5,478,TRUE,quiet
PPCCGT,2024-07-01,2024-07-03,401.673611111111,313.184027777778,0,444.048611111111,346.663194444444,0,-42.375,-33.4791666666667,0,478,TRUE,quiet
PPCCGT,2024-07-02,2024-07-04,144.895833333333,138.75,10.1666666666667,444.069444444444,349.871527777778,0,-299.173611111111,-211.121527777778,10.1666666666667,478,TRUE,quiet
PPCCGT,2024-07-09,2024-07-11,244.375,210.152777777778,11.25,494.208333333333,494.208333333333,0,-249.833333333333,-284.055555555556,11.25,478,TRUE,quiet
PPCCGT,2024-07-10,2024-07-12,410.527777777778,394.194444444444,0,119.666666666667,119.666666666667,18,290.861111111111,274.527777777778,-18,478,TRUE,quiet
PPCCGT,2024-07-11,2024-07-13,440.756944444444,414.611111111111,0,244.375,210.152777777778,11.25,196.381944444444,204.458333333333,-11.25,478,TRUE,quiet
PPCCGT,2024-07-12,2024-07-14,364.652777777778,364.652777777778,0,410.527777777778,394.194444444444,0,-45.875,-29.5416666666667,0,478,TRUE,quiet
PPCCGT,2024-07-13,2024-07-15,323.194444444444,323.194444444444,5.5,440.756944444444,414.611111111111,0,-117.5625,-91.4166666666666,5.5,478,TRUE,quiet
PPCCGT,2024-07-14,2024-07-16,190.930555555556,190.402777777778,12.25,364.652777777778,364.652777777778,0,-173.722222222222,-174.25,12.25,478,TRUE,quiet
PPCCGT,2024-07-15,2024-07-17,371.263888888889,371.263888888889,0,323.194444444444,323.194444444444,5.5,48.0694444444445,48.0694444444445,-5.5,478,TRUE,quiet
PPCCGT,2024-07-16,2024-07-18,212.25,202.854166666667,3.5,190.930555555556,190.402777777778,12.25,21.3194444444445,12.4513888888889,-8.75,478,FALSE,quiet
PPCCGT,2024-07-17,2024-07-19,76.9166666666667,76.9166666666667,16.6666666666667,371.263888888889,371.263888888889,0,-294.347222222222,-294.347222222222,16.6666666666667,478,TRUE,quiet
PPCCGT,2024-07-18,2024-07-20,113.604166666667,113.604166666667,13.1666666666667,212.25,202.854166666667,3.5,-98.6458333333333,-89.25,9.66666666666667,478,TRUE,quiet
PPCCGT,2024-07-19,2024-07-21,76.6354166666667,76.6354166666667,16.6666666666667,76.9166666666667,76.9166666666667,16.6666666666667,-0.28125,-0.28125,0,478,FALSE,quiet
PPCCGT,2024-07-26,2024-07-28,396.423611111111,336.392361111111,0,165.010416666667,164.760416666667,8.16666666666667,231.413194444444,171.631944444444,-8.16666666666667,478,TRUE,quiet
PPCCGT,2024-07-27,2024-07-29,427.152777777778,389.704861111111,0,277.017361111111,220.684027777778,7.66666666666667,150.135416666667,169.020833333333,-7.66666666666667,478,TRUE,quiet
PPCCGT,2024-07-28,2024-07-30,426.840277777778,384.173611111111,0,396.423611111111,336.392361111111,0,30.4166666666667,47.78125,0,478,TRUE,quiet
PPCCGT,2024-08-05,2024-08-07,206,170.333333333333,10.1666666666667,421.069444444445,303.434027777778,0,-215.069444444444,-133.100694444444,10.1666666666667,478,TRUE,quiet
PPCCGT,2024-08-06,2024-08-08,230.055555555556,230.055555555556,12.75,426.819444444445,308.163194444444,0,-196.763888888889,-78.1076388888889,12.75,478,TRUE,quiet
PPCCGT,2024-08-07,2024-08-09,436.736111111111,436.736111111111,0,206,170.333333333333,10.1666666666667,230.736111111111,266.402777777778,-10.1666666666667,478,TRUE,quiet
PPCCGT,2024-08-08,2024-08-10,312.194444444445,312.194444444445,7.16666666666667,230.055555555556,230.055555555556,12.75,82.1388888888889,82.1388888888889,-5.58333333333333,478,TRUE,quiet
PPCCGT,2024-08-18,2024-08-20,71.3402777777778,71.0347222222222,17.25,264.152777777778,264.152777777778,10.1666666666667,-192.8125,-193.118055555556,7.08333333333333,478,TRUE,quiet
PPCCGT,2024-08-19,2024-08-21,277.340277777778,277.340277777778,7.66666666666667,46.3125,46.3125,19.5,231.027777777778,231.027777777778,-11.8333333333333,478,TRUE,quiet
PPCCGT,2024-09-01,2024-09-03,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-02,2024-09-04,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-03,2024-09-05,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-04,2024-09-06,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-05,2024-09-07,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-06,2024-09-08,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-07,2024-09-09,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-08,2024-09-10,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-09,2024-09-11,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-10,2024-09-12,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-11,2024-09-13,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-12,2024-09-14,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-13,2024-09-15,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-14,2024-09-16,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-15,2024-09-17,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2024-09-16,2024-09-18,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
